agency_id,route_color,route_desc,route_id,route_long_name,route_short_name,route_text_color,route_type,route_url
nmbssncb,016AB3,"",gr:nmbssncb:1690,Mons -- La Louvière-Sud,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1691,Manage -- Braine-le-Comte,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1692,Jambes -- Luttre,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1693,Schaerbeek -- Quiévrain,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1694,Schaerbeek -- Quiévrain,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1695,Braine-le-Comte -- Quiévrain,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1696,Schaerbeek -- Saint-Ghislain,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1697,Schaerbeek -- Saint-Ghislain,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1698,Braine-le-Comte -- Saint-Ghislain,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1699,Mons -- Quiévrain,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:17,Bruxelles-Midi -- Charleroi-Central,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:170,Liers -- Flémalle-Haute,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1700,Schaerbeek -- Quévy,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1701,Schaerbeek -- Quévy,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1702,Mons -- Tournai,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1703,Mons -- Quiévrain,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1704,Mons -- Saint-Ghislain,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1705,Mons -- Saint-Ghislain,TRN,FFFFFF,2,""
nmbssncb,006033,"",gr:nmbssncb:1706,Gand-Dampoort -- Eeklo,S51,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1707,Ostende -- Courtrai,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1708,Ostende -- Zottegem,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1709,Ostende -- Zottegem,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:171,Namur -- Dinant,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1710,Knokke -- Courtrai,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1711,Knokke -- Courtrai,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1712,Bruges -- Courtrai,P,FFFFFF,2,""
nmbssncb,006033,"",gr:nmbssncb:1713,Audenarde -- Wondelgem,S51,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1714,Zottegem -- Courtrai,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1715,Zottegem -- Courtrai,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1716,Gand-Saint-Pierre -- Grammont,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1717,Alost -- Burst,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1718,Courtrai -- Roulers,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1719,Gand-Saint-Pierre -- Courtrai,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:172,Liège-Saint-Lambert -- Flémalle-Haute,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1720,Gand-Saint-Pierre -- La Panne,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1721,Louvain -- La Panne,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1722,Louvain -- Dixmude,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1723,Louvain -- Lichtervelde,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1724,Dixmude -- Denderleeuw,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1725,Landen -- Ans,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1726,Ans -- Welkenraedt,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1727,Liège-Guillemins -- Ans,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1728,Louvain -- Bruges,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1729,Londerzeel -- Bruges,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:173,Wavre -- Louvain,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1730,Malines -- Bruges,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1731,Blankenberge -- Courtrai,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1732,Blankenberge -- Courtrai,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1733,Malines -- Louvain,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1734,Blankenberge -- Courtrai,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1735,Mol -- Hamont,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1736,Mol -- Sint-Joris-Weert,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1737,Hamont -- Sint-Joris-Weert,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1738,Lierre -- Sint-Joris-Weert,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1739,Essen -- Louvain,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:174,Liège-Guillemins -- Verviers-Central,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1740,Hasselt -- Gand-Saint-Pierre,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1741,Tongres -- Gand-Saint-Pierre,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1742,Malines -- Saint-Nicolas,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1743,Bruges -- Courtrai,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1744,Liège-Guillemins -- Namur,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1745,Louvain-la-Neuve -- Mouscron,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1746,Louvain-la-Neuve -- Ath,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1747,Ottignies -- Mouscron,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1748,Louvain-la-Neuve -- Tournai,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1749,Gand-Saint-Pierre -- Courtrai,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:175,Charleroi-Central -- Fleurus,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1750,Tournai -- Ath,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1751,Tournai -- Ath,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1752,Namur -- Rochefort-Jemelle,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1753,Schaerbeek -- Arlon,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1754,Gembloux -- Arlon,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1755,Herstal -- Arlon,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1756,Rivage -- Marbehan,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1757,Herstal -- Rochefort-Jemelle,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1758,Rochefort-Jemelle -- Arlon,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1759,Liège-Guillemins -- Rochefort-Jemelle,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:176,Ciney -- Ostende,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1760,Marloie -- Libramont,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1761,Gembloux -- Tamines,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1762,Louvain-la-Neuve -- Binche,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1763,Ottignies -- Binche,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1764,Bruxelles-Nord -- Binche,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1765,Gand-Saint-Pierre -- Courtrai,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1766,Schaerbeek -- Châtelet,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1767,Schaerbeek -- Bruxelles-Midi,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1768,Schaerbeek -- Châtelet,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1769,Charleroi-Central -- Mariembourg,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:177,Liège-Guillemins -- Flémalle-Haute,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1770,Mons -- Manage,P,FFFFFF,2,""
nmbssncb,F16123,"",gr:nmbssncb:1771,Luttre -- Manage,S62,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1772,Quévy -- Braine-le-Comte,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1773,Schaerbeek -- Braine-le-Comte,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1774,Saint-Ghislain -- Quiévrain,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1775,Saint-Ghislain -- Quiévrain,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1776,Sint-Joris-Weert -- Poperinge,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1777,Sint-Joris-Weert -- Menin,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1778,Sint-Joris-Weert -- Courtrai,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1779,Gand-Saint-Pierre -- Grammont,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:178,Liège-Guillemins -- Herstal,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1780,Alost -- Grammont,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1781,Gand-Saint-Pierre -- La Panne,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1782,Gand-Saint-Pierre -- Lichtervelde,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1783,Namur -- Courtrai,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1784,Lille Flandres (FR) -- Namur,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1785,Rotterdam Centraal (NL) -- Bruxelles-Midi,EC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1786,Breda (NL) -- Bruxelles-Midi,EC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1787,Rotterdam Centraal (NL) -- Anvers-Central,EC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1788,Roosendaal (NL) -- Bruxelles-Midi,EC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1789,Rotterdam Centraal (NL) -- Bruxelles-Nord,EC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:179,Liège-Saint-Lambert -- Verviers-Central,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1790,Breda (NL) -- Rotterdam Centraal (NL),EC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1791,Breda (NL) -- Bruxelles-Nord,EC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1792,Bruxelles-Midi -- Malines,EC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1793,Bruxelles-Midi -- Anvers-Berchem,EC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1794,Rotterdam Centraal (NL) -- Noorderkempen (Brecht),EC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1795,Bruxelles-Midi -- Brussels Airport-Zaventem,EC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1796,Breda (NL) -- Essen-Grens,EC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1797,Bruxelles-Midi -- Anvers-Central,EC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1798,Bruxelles-Nord -- Bruxelles-Midi,EC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1799,Rotterdam Centraal (NL) -- MEER-GRENS,EC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:18,Libramont -- Bertrix,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:180,Liers -- Verviers-Central,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1800,Köln Hbf (DE) -- Bruxelles-Midi,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1801,Anvers-Central -- Anvers-Luchtbal,S35,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:181,Bruxelles-Midi -- Ciney,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:182,Welkenraedt -- Eupen,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:183,Namur -- Ciney,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:184,Liers -- Namur,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:185,Libramont -- Gedinne,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:186,Bruxelles-Midi -- Namur,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:187,Namur -- Yvoir,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:188,Bertrix -- Gedinne,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:189,Ottignies -- Wavre,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:19,Mons -- Quévy,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:190,Gembloux -- Dinant,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:191,Gembloux -- Yvoir,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:192,Bruxelles-Midi -- Rochefort-Jemelle,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:193,Bruxelles-Midi -- Arlon,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:194,Liège-Saint-Lambert -- Namur,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:195,Liers -- Verviers-Central,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:196,Namur -- Houyet,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:197,Liège-Saint-Lambert -- Huy,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:198,Rochefort-Jemelle -- Marbehan,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:199,Ottignies -- Arlon,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:2,Houyet -- Libramont,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:20,Mons -- Quévy,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:200,Liège-Saint-Lambert -- Welkenraedt,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:201,Beauraing -- Libramont,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:202,Liège-Guillemins -- Flémalle-Haute,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:203,Ottignies -- Rochefort-Jemelle,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:204,Arlon -- Athus,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:205,Liège-Guillemins -- Liers,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:206,Liège-Guillemins -- Trois-Ponts,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:207,Liers -- Trois-Ponts,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:208,Namur -- Yvoir,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:209,Liers -- Statte,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:21,Mons -- Grammont,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:210,Liers -- Huy,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:211,Louvain -- Liège-Guillemins,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:212,Saint-Ghislain -- Tournai,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:213,Namur -- Yvoir,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:214,Liers -- Statte,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:215,Liège-Guillemins -- Huy,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:216,Gendron-Celles -- Libramont,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:217,Anvers-Central -- Gand-Saint-Pierre,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:218,La Louvière-Sud -- Binche,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:219,La Louvière-Centre -- Binche,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:22,Hasselt -- Genk,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:220,Wavre -- Fleurus,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:221,Mons -- Jurbise,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:222,Mouscron -- Courtrai,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:223,Saint-Ghislain -- Mouscron,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:224,Mons -- La Louvière-Sud,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:225,Saint-Ghislain -- Tournai,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:226,Jurbise -- Quévy,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:227,Tournai -- Ath,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:228,Charleroi-Central -- Mons,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:229,Châtelet -- Mons,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:23,Anvers-Central -- Puurs,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:230,Saint-Ghislain -- Tournai,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:231,Charleroi-Central -- Mouscron,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:232,Châtelet -- Mouscron,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:233,Bruxelles-Midi -- Nivelles,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:234,Ottignies -- Fleurus,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:235,Saint-Ghislain -- Quiévrain,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:236,Namur -- Tamines,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:237,Jambes -- Tamines,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:238,Jurbise -- Tournai,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:239,Jurbise -- Mouscron,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:24,Gand-Saint-Pierre -- Renaix,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:240,Jurbise -- Courtrai,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:241,Namur -- Tamines,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:242,Luttre -- Charleroi-Central,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:243,Moustier -- Namur,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:244,Tamines -- Mons,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:245,Tamines -- Mouscron,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:246,Bruxelles-Midi -- Nivelles,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:247,Charleroi-Central -- Tamines,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:248,Ciney -- Ostende,T,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:249,Schaerbeek -- Gand-Saint-Pierre,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:25,Audenarde -- Renaix,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:250,Schaerbeek -- Liège-Guillemins,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:251,Schaerbeek -- Anvers-Central,TRN,FFFFFF,2,""
nmbssncb,CC2028,"",gr:nmbssncb:252,Termonde -- Saint-Nicolas,S34,FFFFFF,2,""
nmbssncb,CC2028,"",gr:nmbssncb:253,Lokeren -- Melsele,S34,FFFFFF,2,""
nmbssncb,CC2028,"",gr:nmbssncb:254,Termonde -- Melsele,S34,FFFFFF,2,""
nmbssncb,CC2028,"",gr:nmbssncb:255,Lokeren -- Saint-Nicolas,S34,FFFFFF,2,""
nmbssncb,CC2028,"",gr:nmbssncb:256,Anvers-Berchem -- Termonde,S34,FFFFFF,2,""
nmbssncb,CC2028,"",gr:nmbssncb:257,Anvers-Central -- Termonde,S34,FFFFFF,2,""
nmbssncb,CC2028,"",gr:nmbssncb:258,Anvers-Central -- Lokeren,S34,FFFFFF,2,""
nmbssncb,CC2028,"",gr:nmbssncb:259,Termonde -- Lokeren,S34,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:26,Gand-Saint-Pierre -- Eeklo,L,FFFFFF,2,""
nmbssncb,CC2028,"",gr:nmbssncb:260,Anvers-Berchem -- Lokeren,S34,FFFFFF,2,""
nmbssncb,CC2028,"",gr:nmbssncb:261,Termonde -- Zele,S34,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:262,Louvain -- Tirlemont,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:263,Genk -- Bruges,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:264,Genk -- Blankenberge,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:265,Hasselt -- Bruges,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:266,Genk -- Gand-Saint-Pierre,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:267,Hasselt -- Gand-Saint-Pierre,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:268,Hasselt -- Blankenberge,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:269,Tirlemont -- Blankenberge,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:27,Audenarde -- Eeklo,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:270,Louvain -- Blankenberge,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:271,Blankenberge -- Gand-Saint-Pierre,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:272,Bruges -- Gand-Saint-Pierre,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:273,Louvain -- Gand-Saint-Pierre,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:274,Landen -- Blankenberge,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:275,Bruxelles-Nord -- Blankenberge,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:276,Bruges -- Blankenberge,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:277,Bruxelles-Midi -- Blankenberge,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:278,Bruxelles-Central -- Blankenberge,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:279,Genk -- Louvain,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:28,Welkenraedt -- Gand-Saint-Pierre,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:280,Genk -- Tirlemont,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:281,Hasselt -- Blankenberge,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:282,Genk -- Saint-Trond,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:283,Malines -- Hasselt,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:284,Tirlemont -- Bruges,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:285,Louvain -- Bruges,IC,FFFFFF,2,""
nmbssncb,212677,"",gr:nmbssncb:286,Grammont -- Denderleeuw,S3,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:287,Audenarde -- Zottegem,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:288,Audenarde -- Burst,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:289,Zottegem -- Courtrai,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:29,Bruges -- Zeebrugge-Dorp,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:290,Burst -- Courtrai,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:291,Audenarde -- Courtrai,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:292,Sint-Denijs-Boekel -- Courtrai,L,FFFFFF,2,""
nmbssncb,212875,"",gr:nmbssncb:293,Maastricht (NL) -- Liège-Guillemins,S43,FFFFFF,2,""
nmbssncb,212875,"",gr:nmbssncb:294,Liège-Guillemins -- Bressoux,S43,FFFFFF,2,""
nmbssncb,212875,"",gr:nmbssncb:295,Liège-Guillemins -- Visé,S43,FFFFFF,2,""
